Time  (s),Displacement  (m),Velocity (m/s),Acceleration  (m/s²),Car Mass  (kg),Momentum  (kg•m/s),Force (N),Potential Energy  (J),Kinetic Energy  (J),Sample ID
12.5375,0.4997,-0.2066,-0.57,0.6,-0.1239,-0.342,0.5147,0.0128,
12.5556,0.4959,-0.2132,-0.5127,0.6,-0.1279,-0.3076,0.507,0.0136,
12.5727,0.4922,-0.2245,-0.6855,0.6,-0.1347,-0.4113,0.4955,0.0151,
12.5972,0.4865,-0.2419,-0.6645,0.6,-0.1451,-0.3987,0.4842,0.0176,
12.6195,0.4809,-0.2557,-0.6348,0.6,-0.1534,-0.3809,0.4767,0.0196,
12.6341,0.4771,-0.2652,-0.6263,0.6,-0.1591,-0.3758,0.4656,0.0211,
12.6552,0.4714,-0.2779,-0.528,0.6,-0.1668,-0.3168,0.4546,0.0232,
12.6748,0.4658,-0.2868,-0.4366,0.6,-0.1721,-0.262,0.4437,0.0247,
12.6946,0.4601,-0.2951,-0.4152,0.6,-0.1771,-0.2491,0.4294,0.0261,
12.7194,0.4526,-0.3053,-0.4165,0.6,-0.1832,-0.2499,0.4188,0.028,
12.7379,0.4469,-0.3131,-0.3898,0.6,-0.1879,-0.2339,0.4084,0.0294,
12.7555,0.4413,-0.3194,-0.238,0.6,-0.1917,-0.1428,0.3947,0.0306,
12.7792,0.4337,-0.3222,-0.1573,0.6,-0.1933,-0.0944,0.3845,0.0311,
12.7965,0.4281,-0.3256,-0.1198,0.6,-0.1954,-0.0719,0.3712,0.0318,
12.8197,0.4205,-0.3266,-0.1059,0.6,-0.196,-0.0635,0.3613,0.032,
12.8369,0.4149,-0.3295,-0.126,0.6,-0.1977,-0.0756,0.3484,0.0326,
12.8597,0.4073,-0.3314,-0.0623,0.6,-0.1988,-0.0374,0.3389,0.0329,
12.8767,0.4017,-0.3321,0.1622,0.6,-0.1993,0.0973,0.3263,0.0331,
12.8994,0.3941,-0.3238,0.004,0.6,-0.1943,0.0024,0.3171,0.0315,
12.9173,0.3885,-0.3302,-0.255,0.6,-0.1981,-0.153,0.308,0.0327,
12.9337,0.3828,-0.3327,0.2691,0.6,-0.1996,0.1615,0.296,0.0332,
12.9573,0.3753,-0.3164,0.4558,0.6,-0.1898,0.2735,0.2872,0.03,
12.9754,0.3696,-0.3124,0.1105,0.6,-0.1875,0.0663,0.2757,0.0293,
12.9996,0.3621,-0.3124,0.1796,0.6,-0.1875,0.1077,0.2672,0.0293,
13.0177,0.3564,-0.3059,0.4816,0.6,-0.1835,0.289,0.2588,0.0281,
13.0369,0.3507,-0.2943,0.5312,0.6,-0.1766,0.3187,0.2506,0.026,
13.0561,0.3451,-0.2855,0.4375,0.6,-0.1713,0.2625,0.2425,0.0245,
13.0765,0.3394,-0.277,0.4583,0.6,-0.1662,0.275,0.2345,0.023,
13.0969,0.3338,-0.2668,0.5659,0.6,-0.1601,0.3395,0.2267,0.0214,
13.1189,0.3281,-0.2529,0.686,0.6,-0.1518,0.4116,0.2215,0.0192,
13.1343,0.3243,-0.2415,0.6275,0.6,-0.1449,0.3765,0.2139,0.0175,
13.158,0.3187,-0.2293,0.6609,0.6,-0.1376,0.3965,0.2089,0.0158,
13.1751,0.3149,-0.2155,0.8486,0.6,-0.1293,0.5091,0.2039,0.0139,
13.1933,0.3111,-0.1993,0.8245,0.6,-0.1196,0.4947,0.199,0.0119,
13.2128,0.3074,-0.1845,0.7262,0.6,-0.1107,0.4357,0.1942,0.0102,
13.234,0.3036,-0.1698,0.7307,0.6,-0.1019,0.4384,0.1894,0.0086,
13.2577,0.2998,-0.1516,1.0644,0.6,-0.091,0.6387,0.187,0.0069,
13.271,0.2979,-0.1335,1.2391,0.6,-0.0801,0.7434,0.1847,0.0053,
13.2855,0.2961,-0.1173,0.9249,0.6,-0.0704,0.5549,0.1824,0.0041,
13.3027,0.2942,-0.1047,0.8741,0.6,-0.0628,0.5245,0.18,0.0033,
13.3219,0.2923,-0.0852,1.5774,0.6,-0.0511,0.9464,0.1777,0.0022,
13.3485,0.2904,-0.0283,1.3291,0.6,-0.017,0.7974,0.18,0.0002,
13.477,0.2923,0.0384,0.838,0.6,0.0231,0.5028,0.1824,0.0004,
13.5076,0.2942,0.0738,0.9028,0.6,0.0443,0.5417,0.1847,0.0016,
13.5298,0.2961,0.0882,0.6981,0.6,0.0529,0.4188,0.187,0.0023,
13.5496,0.2979,0.103,0.9343,0.6,0.0618,0.5606,0.1894,0.0032,
13.5661,0.2998,0.1215,0.7946,0.6,0.0729,0.4768,0.1942,0.0044,
13.5958,0.3036,0.1354,0.734,0.6,0.0812,0.4404,0.1966,0.0055,
13.6091,0.3055,0.1487,0.7114,0.6,0.0892,0.4268,0.2015,0.0066,
13.6337,0.3093,0.1591,0.4946,0.6,0.0955,0.2967,0.2064,0.0076,
13.6563,0.313,0.1719,0.5936,0.6,0.1031,0.3562,0.2114,0.0089,
13.6774,0.3168,0.185,0.5204,0.6,0.111,0.3123,0.2164,0.0103,
13.6974,0.3206,0.1934,0.476,0.6,0.116,0.2856,0.2215,0.0112,
13.7162,0.3243,0.2034,0.6334,0.6,0.122,0.38,0.2267,0.0124,
13.7343,0.3281,0.2167,0.5086,0.6,0.13,0.3051,0.2345,0.0141,
13.7598,0.3338,0.2239,0.3078,0.6,0.1343,0.1847,0.2398,0.015,
13.7763,0.3375,0.2294,0.3549,0.6,0.1376,0.213,0.2452,0.0158,
13.7925,0.3413,0.2355,0.3376,0.6,0.1413,0.2026,0.2533,0.0166,
13.8166,0.347,0.2427,0.356,0.6,0.1456,0.2136,0.2616,0.0177,
13.8391,0.3526,0.252,0.2604,0.6,0.1512,0.1562,0.2672,0.019,
13.854,0.3564,0.2536,0.1555,0.6,0.1522,0.0933,0.2757,0.0193,
13.8766,0.3621,0.2582,0.2386,0.6,0.1549,0.1431,0.2843,0.02,
13.8978,0.3677,0.264,0.0951,0.6,0.1584,0.0571,0.2931,0.0209,
13.9194,0.3734,0.2622,0.233,0.6,0.1573,0.1398,0.299,0.0206,
13.9336,0.3771,0.27,0.2992,0.6,0.162,0.1795,0.308,0.0219,
13.954,0.3828,0.271,0.066,0.6,0.1626,0.0396,0.3171,0.022,
13.9757,0.3885,0.2728,0.0566,0.6,0.1637,0.034,0.3263,0.0223,
13.9955,0.3941,0.2734,-0.1423,0.6,0.164,-0.0854,0.3357,0.0224,
14.0171,0.3998,0.2666,-0.1141,0.6,0.1599,-0.0685,0.3452,0.0213,
14.0379,0.4054,0.2684,-0.0201,0.6,0.1611,-0.0121,0.3548,0.0216,
14.0592,0.4111,0.2657,-0.3099,0.6,0.1594,-0.1859,0.3613,0.0212,
14.0736,0.4149,0.2586,-0.3777,0.6,0.1552,-0.2266,0.3712,0.0201,
14.0957,0.4205,0.2528,-0.2595,0.6,0.1517,-0.1557,0.3812,0.0192,
14.1183,0.4262,0.247,-0.2525,0.6,0.1482,-0.1515,0.3879,0.0183,
14.1336,0.4299,0.2432,-0.2165,0.6,0.1459,-0.1299,0.3981,0.0177,
14.1569,0.4356,0.2389,-0.4082,0.6,0.1433,-0.2449,0.4049,0.0171,
14.1732,0.4394,0.2286,-0.488,0.6,0.1371,-0.2928,0.4153,0.0157,
14.1982,0.445,0.22,-0.4532,0.6,0.132,-0.2719,0.4223,0.0145,
14.2158,0.4488,0.2101,-0.6468,0.6,0.1261,-0.3881,0.4294,0.0132,
14.2344,0.4526,0.1965,-0.6181,0.6,0.1179,-0.3709,0.4365,0.0116,
14.254,0.4563,0.1866,-0.4759,0.6,0.112,-0.2855,0.4437,0.0104,
14.2746,0.4601,0.1774,-0.4542,0.6,0.1065,-0.2725,0.4509,0.0094,
14.2969,0.4639,0.1671,-0.7654,0.6,0.1003,-0.4593,0.4546,0.0084,
14.3085,0.4658,0.1547,-0.8987,0.6,0.0928,-0.5392,0.4619,0.0072,
14.3339,0.4695,0.1362,-0.5475,0.6,0.0817,-0.3285,0.4656,0.0056,
14.3489,0.4714,0.1307,-0.5309,0.6,0.0784,-0.3185,0.4693,0.0051,
14.363,0.4733,0.1209,-0.7193,0.6,0.0725,-0.4316,0.4767,0.0044,
14.3985,0.4771,0.0945,-0.7878,0.6,0.0567,-0.4727,0.4805,0.0027,
14.4217,0.479,0.0752,-0.8798,0.6,0.0451,-0.5279,0.4842,0.0017,
14.4494,0.4809,0.0495,-0.9951,0.6,0.0297,-0.5971,0.488,0.0007,
14.5086,0.4827,-0.0134,-1.0201,0.6,-0.008,-0.6121,0.4842,0.0001,
14.5401,0.4809,-0.0442,-0.5127,0.6,-0.0265,-0.3076,0.4805,0.0006,
14.601,0.479,-0.0471,-0.3947,0.6,-0.0282,-0.2368,0.4767,0.0007,
14.6312,0.4771,-0.0695,-0.7209,0.6,-0.0417,-0.4325,0.473,0.0014,
14.6562,0.4752,-0.087,-0.6387,0.6,-0.0522,-0.3832,0.4693,0.0023,
14.6756,0.4733,-0.0982,-0.6073,0.6,-0.0589,-0.3644,0.4656,0.0029,
14.6949,0.4714,-0.1105,-0.5025,0.6,-0.0663,-0.3015,0.4619,0.0037,
14.7104,0.4695,-0.1162,-0.382,0.6,-0.0697,-0.2292,0.4582,0.004,
14.7268,0.4677,-0.1227,-0.5446,0.6,-0.0736,-0.3268,0.4509,0.0045,
14.7548,0.4639,-0.1421,-0.6863,0.6,-0.0852,-0.4118,0.4473,0.0061,
14.7676,0.462,-0.1508,-0.4648,0.6,-0.0905,-0.2789,0.4401,0.0068,
14.7924,0.4582,-0.157,-0.338,0.6,-0.0942,-0.2028,0.433,0.0074,
14.8154,0.4545,-0.1668,-0.4608,0.6,-0.1001,-0.2765,0.4259,0.0083,
14.8374,0.4507,-0.1777,-0.4545,0.6,-0.1066,-0.2727,0.4188,0.0095,
14.8582,0.4469,-0.1863,-0.3592,0.6,-0.1118,-0.2155,0.4119,0.0104,
14.8782,0.4431,-0.1924,-0.3393,0.6,-0.1154,-0.2036,0.4049,0.0111,
14.8972,0.4394,-0.1995,-0.3616,0.6,-0.1197,-0.2169,0.3981,0.0119,
14.9158,0.4356,-0.206,-0.2075,0.6,-0.1236,-0.1245,0.3913,0.0127,
14.9341,0.4318,-0.2072,-0.125,0.6,-0.1243,-0.075,0.3845,0.0129,
14.952,0.4281,-0.2105,-0.2012,0.6,-0.1263,-0.1207,0.3745,0.0133,
14.9786,0.4224,-0.2163,-0.1033,0.6,-0.1298,-0.062,0.3679,0.014,
14.996,0.4186,-0.2161,-0.0434,0.6,-0.1297,-0.026,0.3613,0.014,
15.0133,0.4149,-0.2178,-0.1698,0.6,-0.1307,-0.1019,0.3516,0.0142,
15.039,0.4092,-0.224,-0.0968,0.6,-0.1344,-0.0581,0.3452,0.0151,
15.0558,0.4054,-0.2232,0.1399,0.6,-0.1339,0.0839,0.3389,0.0149,
15.0726,0.4017,-0.2193,0.0835,0.6,-0.1316,0.0501,0.3294,0.0144,
15.0987,0.396,-0.221,-0.0032,0.6,-0.1326,-0.0019,0.3232,0.0146,
15.1157,0.3922,-0.22,-0.1022,0.6,-0.132,-0.0613,0.3171,0.0145,
15.1328,0.3885,-0.2245,-0.1397,0.6,-0.1347,-0.0838,0.308,0.0151,
15.1573,0.3828,-0.2249,0.3804,0.6,-0.1349,0.2282,0.302,0.0152,
15.1748,0.379,-0.2113,0.5025,0.6,-0.1268,0.3015,0.296,0.0134,
15.1928,0.3753,-0.2072,0.1606,0.6,-0.1243,0.0964,0.2902,0.0129,
15.211,0.3715,-0.2055,0.1903,0.6,-0.1233,0.1142,0.2814,0.0127,
15.2392,0.3658,-0.1974,0.2999,0.6,-0.1185,0.1799,0.2757,0.0117,
15.2584,0.3621,-0.1914,0.2263,0.6,-0.1148,0.1358,0.27,0.011,
15.2784,0.3583,-0.1886,0.0454,0.6,-0.1132,0.0272,0.2644,0.0107,
15.2987,0.3545,-0.1896,0.4552,0.6,-0.1137,0.2731,0.2616,0.0108,
15.3086,0.3526,-0.1801,0.8003,0.6,-0.108,0.4802,0.2561,0.0097,
15.3306,0.3489,-0.166,0.495,0.6,-0.0996,0.297,0.2506,0.0083,
15.3538,0.3451,-0.1579,0.4266,0.6,-0.0947,0.2559,0.2452,0.0075,
15.3788,0.3413,-0.1453,0.3761,0.6,-0.0872,0.2257,0.2425,0.0063,
15.3925,0.3394,-0.1419,0.418,0.6,-0.0851,0.2508,0.2398,0.006,
15.4056,0.3375,-0.1342,0.6139,0.6,-0.0805,0.3683,0.2345,0.0054,
15.4356,0.3338,-0.115,0.5363,0.6,-0.069,0.3218,0.2319,0.004,
15.4534,0.3319,-0.1073,0.4748,0.6,-0.0644,0.2849,0.2293,0.0035,
15.471,0.33,-0.0982,0.5981,0.6,-0.0589,0.3588,0.2267,0.0029,
15.4925,0.3281,-0.0836,0.6632,0.6,-0.0502,0.3979,0.2241,0.0021,
15.5166,0.3262,-0.068,0.7047,0.6,-0.0408,0.4228,0.2215,0.0014,
15.5498,0.3243,-0.0427,0.8623,0.6,-0.0256,0.5174,0.2189,0.0005,
15.6139,0.3225,0.019,0.9978,0.6,0.0114,0.5987,0.2215,0.0001,
15.6411,0.3243,0.0471,0.4509,0.6,0.0283,0.2705,0.2241,0.0007,
15.7089,0.3262,0.0382,0.178,0.6,0.0229,0.1068,0.2267,0.0004,
15.7481,0.3281,0.0573,0.4631,0.6,0.0344,0.2779,0.2293,0.001,
15.7768,0.33,0.0699,0.4598,0.6,0.042,0.2759,0.2319,0.0015,
15.8026,0.3319,0.0823,0.415,0.6,0.0494,0.249,0.2345,0.002,
15.8235,0.3338,0.0896,0.3212,0.6,0.0538,0.1927,0.2371,0.0024,
15.845,0.3357,0.0959,0.4597,0.6,0.0575,0.2758,0.2398,0.0028,
15.8624,0.3375,0.1068,0.3828,0.6,0.0641,0.2297,0.2452,0.0034,
15.8969,0.3413,0.1116,0.3285,0.6,0.067,0.1971,0.2479,0.0037,
15.9137,0.3432,0.1203,0.5375,0.6,0.0722,0.3225,0.2506,0.0043,
15.9286,0.3451,0.1286,0.2495,0.6,0.0772,0.1497,0.2561,0.005,
15.9579,0.3489,0.1269,0.1606,0.6,0.0761,0.0964,0.2588,0.0048,
15.9724,0.3507,0.1324,0.4822,0.6,0.0795,0.2893,0.2644,0.0053,
15.9994,0.3545,0.1482,0.5139,0.6,0.0889,0.3083,0.2672,0.0066,
16.0116,0.3564,0.1536,0.0719,0.6,0.0921,0.0431,0.2728,0.0071,
16.0367,0.3602,0.1461,-0.1346,0.6,0.0876,-0.0808,0.2757,0.0064,
16.0502,0.3621,0.1465,0.2658,0.6,0.0879,0.1595,0.2814,0.0064,
16.0745,0.3658,0.1587,0.3923,0.6,0.0952,0.2354,0.2872,0.0076,
16.0975,0.3696,0.1652,0.1587,0.6,0.0991,0.0952,0.2902,0.0082,
16.109,0.3715,0.1656,0.0087,0.6,0.0993,0.0052,0.296,0.0082,
16.1319,0.3753,0.1652,0.049,0.6,0.0991,0.0294,0.302,0.0082,
16.1544,0.379,0.1678,0.1344,0.6,0.1007,0.0806,0.308,0.0084,
16.1766,0.3828,0.1712,-0.1802,0.6,0.1027,-0.1081,0.314,0.0088,
16.1988,0.3866,0.1598,-0.3739,0.6,0.0959,-0.2244,0.3171,0.0077,
16.2116,0.3885,0.1568,0.1283,0.6,0.0941,0.077,0.3232,0.0074,
16.234,0.3922,0.1678,0.2702,0.6,0.1007,0.1621,0.3294,0.0084,
16.2563,0.396,0.1689,0.0687,0.6,0.1013,0.0412,0.3357,0.0086,
16.279,0.3998,0.1709,-0.2312,0.6,0.1025,-0.1387,0.3389,0.0088,
16.2899,0.4017,0.1649,-0.4769,0.6,0.0989,-0.2861,0.3452,0.0082,
16.3137,0.4054,0.1553,-0.1854,0.6,0.0932,-0.1112,0.3516,0.0072,
16.3382,0.4092,0.1561,-0.087,0.6,0.0936,-0.0522,0.3548,0.0073,
16.3503,0.4111,0.1536,-0.3069,0.6,0.0922,-0.1841,0.3613,0.0071,
16.3756,0.4149,0.1433,-0.4422,0.6,0.086,-0.2653,0.3646,0.0062,
16.3888,0.4167,0.137,-0.2531,0.6,0.0822,-0.1519,0.3712,0.0056,
16.4164,0.4205,0.1362,-0.1492,0.6,0.0817,-0.0895,0.3745,0.0056,
16.4305,0.4224,0.1324,-0.3128,0.6,0.0795,-0.1877,0.3778,0.0053,
16.4451,0.4243,0.1272,-0.366,0.6,0.0763,-0.2196,0.3845,0.0049,
16.4757,0.4281,0.1157,-0.3427,0.6,0.0694,-0.2056,0.3879,0.004,
16.4925,0.4299,0.1105,-0.2296,0.6,0.0663,-0.1378,0.3913,0.0037,
16.5092,0.4318,0.108,-0.2684,0.6,0.0648,-0.161,0.3947,0.0035,
16.5278,0.4337,0.1008,-0.3794,0.6,0.0605,-0.2276,0.3981,0.003,
16.5469,0.4356,0.0937,-0.4081,0.6,0.0562,-0.2449,0.4015,0.0026,
16.5685,0.4375,0.0841,-0.4184,0.6,0.0504,-0.2511,0.4049,0.0021,
16.5922,0.4394,0.0748,-0.4663,0.6,0.0449,-0.2798,0.4084,0.0017,
16.6196,0.4413,0.06,-0.5201,0.6,0.036,-0.312,0.4119,0.0011,
16.6552,0.4431,0.0422,-0.5762,0.6,0.0253,-0.3457,0.4153,0.0005,
16.7113,0.445,0.0056,-0.513,0.6,0.0033,-0.3078,0.4119,0,
16.7948,0.4431,-0.0256,-0.279,0.6,-0.0153,-0.1674,0.4084,0.0002,
16.8583,0.4413,-0.0373,-0.2843,0.6,-0.0224,-0.1706,0.4049,0.0004,
16.8994,0.4394,-0.0531,-0.3657,0.6,-0.0318,-0.2194,0.4015,0.0008,
16.9311,0.4375,-0.0641,-0.3102,0.6,-0.0385,-0.1861,0.3981,0.0012,
16.9589,0.4356,-0.0717,-0.2928,0.6,-0.043,-0.1757,0.3947,0.0015,
16.9842,0.4337,-0.0796,-0.2712,0.6,-0.0478,-0.1627,0.3913,0.0019,
17.0068,0.4318,-0.0848,-0.1871,0.6,-0.0509,-0.1123,0.3879,0.0022,
17.029,0.4299,-0.088,-0.1801,0.6,-0.0528,-0.1081,0.3845,0.0023,
17.0489,0.4281,-0.0923,-0.2665,0.6,-0.0554,-0.1599,0.3812,0.0026,
17.0691,0.4262,-0.0987,-0.2454,0.6,-0.0592,-0.1472,0.3778,0.0029,
17.0875,0.4243,-0.1019,-0.124,0.6,-0.0611,-0.0744,0.3745,0.0031,
17.1064,0.4224,-0.1033,-0.146,0.6,-0.062,-0.0876,0.3712,0.0032,
17.1243,0.4205,-0.1072,-0.1075,0.6,-0.0643,-0.0645,0.3646,0.0034,
17.1594,0.4167,-0.1071,-0.078,0.6,-0.0642,-0.0468,0.3613,0.0034,
17.1764,0.4149,-0.1098,-0.262,0.6,-0.0659,-0.1572,0.3581,0.0036,
17.1931,0.413,-0.1159,-0.2261,0.6,-0.0695,-0.1357,0.3548,0.004,
17.2092,0.4111,-0.1173,-0.0772,0.6,-0.0704,-0.0463,0.3516,0.0041,
17.2255,0.4092,-0.1184,-0.0337,0.6,-0.071,-0.0202,0.3452,0.0042,
17.2571,0.4054,-0.1184,0.0521,0.6,-0.071,0.0313,0.342,0.0042,
17.2734,0.4035,-0.1167,0.0846,0.6,-0.07,0.0508,0.3389,0.0041,
17.2888,0.4017,-0.1157,0.0174,0.6,-0.0694,0.0104,0.3357,0.004,
17.3054,0.3998,-0.1162,-0.1657,0.6,-0.0697,-0.0994,0.3294,0.0041,
17.3376,0.396,-0.1259,0.0466,0.6,-0.0755,0.0279,0.3263,0.0048,
17.3518,0.3941,-0.1203,0.1438,0.6,-0.0722,0.0863,0.3232,0.0043,
17.3696,0.3922,-0.1222,-0.1838,0.6,-0.0733,-0.1103,0.3202,0.0045,
17.3834,0.3903,-0.1258,0.1634,0.6,-0.0755,0.098,0.314,0.0047,
17.4159,0.3866,-0.1067,0.0923,0.6,-0.064,0.0554,0.311,0.0034,
17.435,0.3847,-0.1144,-0.1574,0.6,-0.0686,-0.0944,0.308,0.0039,
17.4497,0.3828,-0.1131,0.1794,0.6,-0.0679,0.1077,0.305,0.0038,
17.4693,0.3809,-0.1078,0.1946,0.6,-0.0647,0.1167,0.302,0.0035,
17.4853,0.379,-0.1059,0.302,0.6,-0.0636,0.1812,0.299,0.0034,
17.5057,0.3771,-0.096,0.3196,0.6,-0.0576,0.1917,0.296,0.0028,
17.5239,0.3753,-0.0932,0.1691,0.6,-0.0559,0.1015,0.2931,0.0026,
17.5456,0.3734,-0.0892,0.1926,0.6,-0.0535,0.1156,0.2902,0.0024,
17.5665,0.3715,-0.085,0.2588,0.6,-0.051,0.1553,0.2872,0.0022,
17.5905,0.3696,-0.0774,0.2918,0.6,-0.0465,0.1751,0.2843,0.0018,
17.6156,0.3677,-0.0707,0.258,0.6,-0.0424,0.1548,0.2814,0.0015,
17.6445,0.3658,-0.0635,0.3407,0.6,-0.0381,0.2044,0.2786,0.0012,
17.6755,0.3639,-0.0501,0.4272,0.6,-0.0301,0.2563,0.2757,0.0008,
17.7217,0.3621,-0.0306,0.4944,0.6,-0.0184,0.2966,0.2728,0.0003,
17.8071,0.3602,0.0178,0.5761,0.6,0.0107,0.3456,0.2757,0.0001,
17.8399,0.3621,0.037,0.2236,0.6,0.0222,0.1342,0.2786,0.0004,
17.9521,0.3639,0.0215,0.0145,0.6,0.0129,0.0087,0.2814,0.0001,
18.0227,0.3658,0.0333,0.1631,0.6,0.02,0.0978,0.2843,0.0003,
18.0705,0.3677,0.0409,0.126,0.6,0.0245,0.0756,0.2872,0.0005,
18.1157,0.3696,0.0451,0.096,0.6,0.0271,0.0576,0.2902,0.0006,
18.1551,0.3715,0.049,0.1071,0.6,0.0294,0.0643,0.2931,0.0007,
18.1933,0.3734,0.0534,0.0681,0.6,0.032,0.0409,0.296,0.0009,
18.2266,0.3753,0.0541,0.0574,0.6,0.0325,0.0344,0.299,0.0009,
18.2618,0.3771,0.0574,0.0821,0.6,0.0345,0.0493,0.302,0.001,
18.2916,0.379,0.0595,0.0788,0.6,0.0357,0.0473,0.305,0.0011,
18.326,0.3809,0.0625,0.0436,0.6,0.0375,0.0262,0.308,0.0012,
18.3532,0.3828,0.0625,0.016,0.6,0.0375,0.0096,0.311,0.0012,
18.3876,0.3847,0.0636,-0.003,0.6,0.0382,-0.0018,0.314,0.0012,
18.414,0.3866,0.0626,-0.054,0.6,0.0376,-0.0324,0.3171,0.0012,
18.4497,0.3885,0.0601,-0.061,0.6,0.036,-0.0366,0.3202,0.0011,
18.4766,0.3903,0.0587,-0.0393,0.6,0.0352,-0.0236,0.3232,0.001,
18.5143,0.3922,0.0577,-0.0458,0.6,0.0346,-0.0275,0.3263,0.001,
18.5435,0.3941,0.0558,-0.0975,0.6,0.0335,-0.0585,0.3294,0.0009,
18.5843,0.396,0.0505,-0.1137,0.6,0.0303,-0.0682,0.3326,0.0008,
18.6192,0.3979,0.0471,-0.126,0.6,0.0282,-0.0756,0.3357,0.0007,
18.6671,0.3998,0.0397,-0.1494,0.6,0.0238,-0.0897,0.3389,0.0005,
18.7149,0.4017,0.0328,,0.6,0.0197,,0.342,0.0003,
18.7844,0.4035,,,,,,,,
