Time  (s),Displacement  (m),Velocity (m/s),Acceleration  (m/s²),Car Mass  (kg),Momentum  (kg•m/s),Force (N),Potential Energy  (J),Kinetic Energy  (J),Sample ID
13.2549,0.5016,-0.1401,-1.1042,0.6,-0.0841,-0.6625,0.5225,0.0059,
13.2672,0.4997,-0.1548,-0.6914,0.6,-0.0929,-0.4149,0.5147,0.0072,
13.2917,0.4959,-0.1594,-0.3616,0.6,-0.0956,-0.2169,0.507,0.0076,
13.3143,0.4922,-0.1715,-0.5885,0.6,-0.1029,-0.3531,0.4994,0.0088,
13.3355,0.4884,-0.1851,-0.5017,0.6,-0.1111,-0.301,0.4918,0.0103,
13.3554,0.4846,-0.1923,-0.4296,0.6,-0.1154,-0.2578,0.4842,0.0111,
13.3745,0.4809,-0.2018,-0.5443,0.6,-0.1211,-0.3266,0.4767,0.0122,
13.3926,0.4771,-0.2125,-0.4182,0.6,-0.1275,-0.2509,0.4656,0.0135,
13.4191,0.4714,-0.219,-0.3516,0.6,-0.1314,-0.2109,0.4582,0.0144,
13.4357,0.4677,-0.2266,-0.5259,0.6,-0.136,-0.3155,0.4509,0.0154,
13.4522,0.4639,-0.2364,-0.4161,0.6,-0.1419,-0.2497,0.4401,0.0168,
13.4757,0.4582,-0.242,-0.2161,0.6,-0.1452,-0.1297,0.4294,0.0176,
13.4989,0.4526,-0.2465,-0.2394,0.6,-0.1479,-0.1436,0.4223,0.0182,
13.514,0.4488,-0.2508,-0.138,0.6,-0.1505,-0.0828,0.4119,0.0189,
13.5368,0.4431,-0.2506,-0.0898,0.6,-0.1503,-0.0539,0.4015,0.0188,
13.5591,0.4375,-0.2548,-0.1928,0.6,-0.1529,-0.1157,0.3947,0.0195,
13.5738,0.4337,-0.2577,-0.0918,0.6,-0.1546,-0.0551,0.3845,0.0199,
13.5956,0.4281,-0.2574,-0.0044,0.6,-0.1544,-0.0027,0.3745,0.0199,
13.6177,0.4224,-0.2579,0.0769,0.6,-0.1548,0.0462,0.3646,0.02,
13.6398,0.4167,-0.254,0.1288,0.6,-0.1524,0.0773,0.3581,0.0193,
13.6546,0.413,-0.2528,0.0271,0.6,-0.1517,0.0163,0.3484,0.0192,
13.6769,0.4073,-0.2534,0.0314,0.6,-0.152,0.0188,0.3389,0.0193,
13.6992,0.4017,-0.2514,0.3197,0.6,-0.1508,0.1918,0.3326,0.019,
13.7143,0.3979,-0.2431,0.4703,0.6,-0.1459,0.2822,0.3232,0.0177,
13.7386,0.3922,-0.2336,0.0854,0.6,-0.1402,0.0512,0.3171,0.0164,
13.7545,0.3885,-0.2371,0.0149,0.6,-0.1423,0.009,0.308,0.0169,
13.7781,0.3828,-0.2312,0.5785,0.6,-0.1387,0.3471,0.302,0.016,
13.7953,0.379,-0.2156,0.6097,0.6,-0.1293,0.3658,0.296,0.0139,
13.8129,0.3753,-0.2101,0.2971,0.6,-0.1261,0.1783,0.2902,0.0132,
13.831,0.3715,-0.205,0.3602,0.6,-0.123,0.2161,0.2814,0.0126,
13.8595,0.3658,-0.1925,0.1643,0.6,-0.1155,0.0986,0.2757,0.0111,
13.8795,0.3621,-0.1947,0.1493,0.6,-0.1168,0.0896,0.2728,0.0114,
13.8888,0.3602,-0.1909,0.6506,0.6,-0.1146,0.3903,0.2672,0.0109,
13.9102,0.3564,-0.1718,0.7498,0.6,-0.1031,0.4499,0.2616,0.0088,
13.9331,0.3526,-0.1579,0.6011,0.6,-0.0947,0.3606,0.2561,0.0075,
13.9578,0.3489,-0.1432,0.5134,0.6,-0.0859,0.308,0.2533,0.0062,
13.9717,0.347,-0.1372,0.5129,0.6,-0.0823,0.3078,0.2506,0.0056,
13.9855,0.3451,-0.129,0.6246,0.6,-0.0774,0.3748,0.2452,0.005,
14.0171,0.3413,-0.1083,0.6397,0.6,-0.065,0.3838,0.2425,0.0035,
14.0368,0.3394,-0.096,0.7142,0.6,-0.0576,0.4285,0.2398,0.0028,
14.0567,0.3375,-0.08,0.7963,0.6,-0.048,0.4778,0.2371,0.0019,
14.0846,0.3357,-0.058,0.9539,0.6,-0.0348,0.5723,0.2345,0.001,
14.1215,0.3338,-0.0167,0.7772,0.6,-0.01,0.4663,0.2371,0.0001,
14.2263,0.3357,0.0289,0.4206,0.6,0.0174,0.2524,0.2398,0.0003,
14.2716,0.3375,0.0473,0.4748,0.6,0.0284,0.2849,0.2425,0.0007,
14.3062,0.3394,0.0661,0.5014,0.6,0.0396,0.3008,0.2452,0.0013,
14.3308,0.3413,0.0774,0.4399,0.6,0.0464,0.2639,0.2479,0.0018,
14.3553,0.3432,0.0877,0.4473,0.6,0.0526,0.2684,0.2506,0.0023,
14.3747,0.3451,0.0969,0.3962,0.6,0.0582,0.2377,0.2533,0.0028,
14.3945,0.347,0.1032,0.2783,0.6,0.0619,0.167,0.2561,0.0032,
14.4117,0.3489,0.1073,0.3042,0.6,0.0644,0.1825,0.2588,0.0035,
14.429,0.3507,0.1137,0.4415,0.6,0.0682,0.2649,0.2644,0.0039,
14.4598,0.3545,0.1295,0.3458,0.6,0.0777,0.2075,0.2672,0.005,
14.4738,0.3564,0.132,0.167,0.6,0.0792,0.1002,0.27,0.0052,
14.4886,0.3583,0.1343,0.3009,0.6,0.0806,0.1806,0.2757,0.0054,
14.5157,0.3621,0.1464,0.397,0.6,0.0878,0.2382,0.2786,0.0064,
14.5275,0.3639,0.1505,0.1854,0.6,0.0903,0.1113,0.2843,0.0068,
14.5531,0.3677,0.1511,0.0866,0.6,0.0907,0.052,0.2902,0.0069,
14.5778,0.3715,0.1548,0.12,0.6,0.0929,0.072,0.2931,0.0072,
14.59,0.3734,0.1559,0.1316,0.6,0.0936,0.0789,0.299,0.0073,
14.6137,0.3771,0.16,0.2158,0.6,0.096,0.1295,0.305,0.0077,
14.6369,0.3809,0.166,0.4833,0.6,0.0996,0.29,0.311,0.0083,
14.6595,0.3847,0.182,0.4365,0.6,0.1092,0.2619,0.314,0.0099,
14.6692,0.3866,0.1836,-0.1189,0.6,0.1102,-0.0713,0.3202,0.0101,
14.6908,0.3903,0.1749,-0.1098,0.6,0.1049,-0.0659,0.3263,0.0092,
14.7121,0.3941,0.1788,0.1316,0.6,0.1073,0.079,0.3326,0.0096,
14.7333,0.3979,0.1805,0.0042,0.6,0.1083,0.0025,0.3389,0.0098,
14.7542,0.4017,0.179,-0.0264,0.6,0.1074,-0.0158,0.3452,0.0096,
14.7752,0.4054,0.1794,0.0889,0.6,0.1077,0.0533,0.3516,0.0097,
14.796,0.4092,0.1827,0.0313,0.6,0.1096,0.0188,0.3581,0.01,
14.8168,0.413,0.1807,-0.0481,0.6,0.1084,-0.0288,0.3646,0.0098,
14.8375,0.4167,0.1807,0.0072,0.6,0.1084,0.0043,0.3712,0.0098,
14.8583,0.4205,0.181,-0.0352,0.6,0.1086,-0.0211,0.3778,0.0098,
14.8795,0.4243,0.1792,-0.2453,0.6,0.1075,-0.1472,0.3812,0.0096,
14.8901,0.4262,0.1749,-0.2697,0.6,0.1049,-0.1618,0.3879,0.0092,
14.9118,0.4299,0.172,-0.076,0.6,0.1032,-0.0456,0.3947,0.0089,
14.9337,0.4337,0.1716,-0.1096,0.6,0.1029,-0.0657,0.4015,0.0088,
14.9561,0.4375,0.1671,-0.3126,0.6,0.1002,-0.1875,0.4084,0.0084,
14.9792,0.4413,0.1573,-0.4621,0.6,0.0944,-0.2773,0.4119,0.0074,
14.9912,0.4431,0.1513,-0.2179,0.6,0.0908,-0.1307,0.4188,0.0069,
15.0161,0.4469,0.1529,-0.1977,0.6,0.0918,-0.1186,0.4223,0.007,
15.0285,0.4488,0.1472,-0.4603,0.6,0.0883,-0.2762,0.4294,0.0065,
15.0554,0.4526,0.1348,-0.4906,0.6,0.0809,-0.2944,0.433,0.0055,
15.0702,0.4545,0.1271,-0.4454,0.6,0.0763,-0.2673,0.4365,0.0048,
15.0845,0.4563,0.1218,-0.3045,0.6,0.0731,-0.1827,0.4437,0.0044,
15.1168,0.4601,0.1141,-0.3925,0.6,0.0684,-0.2355,0.4473,0.0039,
15.134,0.462,0.1047,-0.4738,0.6,0.0628,-0.2843,0.4509,0.0033,
15.1532,0.4639,0.097,-0.473,0.6,0.0582,-0.2838,0.4546,0.0028,
15.1732,0.4658,0.0861,-0.5652,0.6,0.0517,-0.3391,0.4582,0.0022,
15.1978,0.4677,0.0717,-0.5408,0.6,0.043,-0.3245,0.4619,0.0015,
15.225,0.4695,0.0582,-0.7534,0.6,0.0349,-0.4521,0.4656,0.001,
15.2629,0.4714,0.0199,-0.6307,0.6,0.0119,-0.3784,0.4619,0.0001,
15.4451,0.4695,-0.0258,-0.4108,0.6,-0.0155,-0.2465,0.4582,0.0002,
15.4889,0.4677,-0.0508,-0.4972,0.6,-0.0305,-0.2983,0.4546,0.0008,
15.5203,0.4658,-0.0641,-0.404,0.6,-0.0384,-0.2424,0.4509,0.0012,
15.5484,0.4639,-0.0749,-0.387,0.6,-0.045,-0.2322,0.4473,0.0017,
15.5715,0.462,-0.0839,-0.3435,0.6,-0.0504,-0.2061,0.4437,0.0021,
15.5937,0.4601,-0.0905,-0.3245,0.6,-0.0543,-0.1947,0.4401,0.0025,
15.6136,0.4582,-0.0975,-0.2073,0.6,-0.0585,-0.1244,0.4365,0.0029,
15.6327,0.4563,-0.0987,-0.2162,0.6,-0.0592,-0.1297,0.433,0.0029,
15.6511,0.4545,-0.1055,-0.3634,0.6,-0.0633,-0.218,0.4294,0.0033,
15.6679,0.4526,-0.1115,-0.2653,0.6,-0.0669,-0.1592,0.4259,0.0037,
15.6852,0.4507,-0.1145,-0.2387,0.6,-0.0687,-0.1432,0.4188,0.0039,
15.7171,0.4469,-0.1242,-0.2235,0.6,-0.0745,-0.1341,0.4153,0.0046,
15.7318,0.445,-0.1263,-0.0455,0.6,-0.0758,-0.0273,0.4119,0.0048,
15.7472,0.4431,-0.1255,-0.0551,0.6,-0.0753,-0.033,0.4049,0.0047,
15.7762,0.4394,-0.1302,-0.2419,0.6,-0.0781,-0.1451,0.4015,0.0051,
15.7905,0.4375,-0.1348,-0.24,0.6,-0.0809,-0.144,0.3947,0.0054,
15.8183,0.4337,-0.1392,-0.0679,0.6,-0.0835,-0.0408,0.3913,0.0058,
15.8317,0.4318,-0.1389,0.048,0.6,-0.0833,0.0288,0.3845,0.0058,
15.8589,0.4281,-0.1369,-0.0574,0.6,-0.0821,-0.0345,0.3812,0.0056,
15.8727,0.4262,-0.1395,-0.1035,0.6,-0.0837,-0.0621,0.3745,0.0058,
15.8996,0.4224,-0.14,-0.0166,0.6,-0.084,-0.01,0.3712,0.0059,
15.9133,0.4205,-0.1402,0.0412,0.6,-0.0841,0.0247,0.3679,0.0059,
15.9267,0.4186,-0.1389,0.0945,0.6,-0.0833,0.0567,0.3613,0.0058,
15.9539,0.4149,-0.1364,0.0172,0.6,-0.0818,0.0103,0.3581,0.0056,
15.9678,0.413,-0.1372,0.0147,0.6,-0.0823,0.0088,0.3516,0.0056,
15.9954,0.4092,-0.1348,0.1754,0.6,-0.0809,0.1053,0.3484,0.0055,
16.0098,0.4073,-0.131,0.1593,0.6,-0.0786,0.0956,0.342,0.0052,
16.039,0.4035,-0.1294,0.3203,0.6,-0.0776,0.1922,0.3389,0.005,
16.053,0.4017,-0.1212,0.2,0.6,-0.0727,0.12,0.3357,0.0044,
16.0697,0.3998,-0.1243,-0.1354,0.6,-0.0746,-0.0812,0.3326,0.0046,
16.0838,0.3979,-0.1255,0.2694,0.6,-0.0753,0.1616,0.3263,0.0047,
16.1165,0.3941,-0.1051,0.2525,0.6,-0.0631,0.1515,0.3232,0.0033,
16.1367,0.3922,-0.1075,0.1699,0.6,-0.0645,0.1019,0.3202,0.0035,
16.1524,0.3903,-0.1003,0.4129,0.6,-0.0602,0.2478,0.3171,0.003,
16.175,0.3885,-0.092,0.2688,0.6,-0.0552,0.1613,0.314,0.0025,
16.1932,0.3866,-0.0889,0.2898,0.6,-0.0533,0.1739,0.311,0.0024,
16.2191,0.3847,-0.0783,0.3691,0.6,-0.047,0.2215,0.308,0.0018,
16.2419,0.3828,-0.0708,0.3792,0.6,-0.0425,0.2275,0.305,0.0015,
16.2745,0.3809,-0.0568,0.4066,0.6,-0.0341,0.244,0.302,0.001,
16.3089,0.379,-0.0436,0.4912,0.6,-0.0262,0.2947,0.299,0.0006,
16.3682,0.3771,-0.0081,0.4036,0.6,-0.0049,0.2422,0.302,0,
16.4885,0.379,0.017,0.1482,0.6,0.0102,0.0889,0.305,0.0001,
16.5933,0.3809,0.0262,0.1266,0.6,0.0157,0.076,0.308,0.0002,
16.6489,0.3828,0.0354,0.1731,0.6,0.0212,0.1039,0.311,0.0004,
16.7009,0.3847,0.0448,0.1588,0.6,0.0269,0.0953,0.314,0.0006,
16.7367,0.3866,0.0497,0.1258,0.6,0.0298,0.0755,0.3171,0.0007,
16.7777,0.3885,0.0544,0.1129,0.6,0.0327,0.0677,0.3202,0.0009,
16.8065,0.3903,0.0576,0.1542,0.6,0.0346,0.0925,0.3232,0.001,
16.8425,0.3922,0.0647,0.1571,0.6,0.0388,0.0942,0.3263,0.0013,
16.8673,0.3941,0.0676,0.1017,0.6,0.0406,0.061,0.3294,0.0014,
16.8997,0.396,0.0704,0.1081,0.6,0.0423,0.0649,0.3326,0.0015,
16.9228,0.3979,0.0734,0.0751,0.6,0.0441,0.0451,0.3357,0.0016,
16.9522,0.3998,0.074,0.0212,0.6,0.0444,0.0127,0.3389,0.0016,
16.975,0.4017,0.0745,-0.0055,0.6,0.0447,-0.0033,0.342,0.0017,
17.0024,0.4035,0.0736,0.0673,0.6,0.0442,0.0404,0.3452,0.0016,
17.0257,0.4054,0.0775,0.0605,0.6,0.0465,0.0363,0.3484,0.0018,
17.0516,0.4073,0.0763,-0.0127,0.6,0.0458,-0.0076,0.3516,0.0017,
17.0756,0.4092,0.0768,-0.0229,0.6,0.0461,-0.0138,0.3548,0.0018,
17.1011,0.4111,0.0751,-0.0274,0.6,0.0451,-0.0164,0.3581,0.0017,
17.1262,0.413,0.0754,-0.0711,0.6,0.0452,-0.0427,0.3613,0.0017,
17.1515,0.4149,0.0715,-0.1167,0.6,0.0429,-0.07,0.3646,0.0015,
17.178,0.4167,0.0694,-0.0471,0.6,0.0416,-0.0283,0.3679,0.0014,
17.2048,0.4186,0.069,-0.0605,0.6,0.0414,-0.0363,0.3712,0.0014,
17.2331,0.4205,0.066,-0.1093,0.6,0.0396,-0.0656,0.3745,0.0013,
17.2624,0.4224,0.0627,-0.1168,0.6,0.0376,-0.0701,0.3778,0.0012,
17.2938,0.4243,0.0589,-0.1192,0.6,0.0353,-0.0715,0.3812,0.001,
17.327,0.4262,0.055,-0.1573,0.6,0.033,-0.0944,0.3845,0.0009,
17.363,0.4281,0.0479,-0.1716,0.6,0.0288,-0.1029,0.3879,0.0007,
17.4048,0.4299,0.0418,-0.1529,0.6,0.0251,-0.0918,0.3913,0.0005,
17.4517,0.4318,0.0343,-0.2518,0.6,0.0206,-0.1511,0.3947,0.0004,
17.5192,0.4337,0.0111,-0.2043,0.6,0.0066,-0.1226,0.3913,0,
17.8363,0.4318,-0.0095,-0.0563,0.6,-0.0057,-0.0338,0.3879,0,
17.9832,0.4299,-0.0165,-0.0552,0.6,-0.0099,-0.0331,0.3845,0.0001,
18.0725,0.4281,-0.0221,-0.051,0.6,-0.0133,-0.0306,0.3812,0.0001,
18.1516,0.4262,-0.0252,-0.0314,0.6,-0.0151,-0.0189,0.3778,0.0002,
18.2234,0.4243,-0.0269,-0.014,0.6,-0.0161,-0.0084,0.3745,0.0002,
18.2931,0.4224,-0.0272,0.0021,0.6,-0.0163,0.0013,0.3712,0.0002,
18.3633,0.4205,-0.0266,0.0139,0.6,-0.016,0.0083,0.3679,0.0002,
18.4359,0.4186,-0.0252,0.0262,0.6,-0.0151,0.0157,0.3646,0.0002,
18.5143,0.4167,-0.0226,0.0411,0.6,-0.0136,0.0247,0.3613,0.0002,
18.6,0.4149,-0.0184,,0.6,-0.011,,0.3581,0.0001,
18.7207,0.413,,,,,,,,
