Time  (s),Displacement  (m),Velocity (m/s),Acceleration  (m/s²),Car Mass  (kg),Momentum  (kg•m/s),Force (N),Potential Energy  (J),Kinetic Energy  (J),Sample ID
12.5767,0.4809,-0.2818,-0.624,0.6,-0.1691,-0.3744,0.473,0.0238,
12.5966,0.4752,-0.2956,-0.6114,0.6,-0.1774,-0.3669,0.4619,0.0262,
12.6153,0.4695,-0.3055,-0.4218,0.6,-0.1833,-0.2531,0.4473,0.028,
12.6398,0.462,-0.3132,-0.2751,0.6,-0.1879,-0.1651,0.4365,0.0294,
12.6576,0.4563,-0.3174,-0.2809,0.6,-0.1904,-0.1685,0.4259,0.0302,
12.6754,0.4507,-0.3232,-0.283,0.6,-0.1939,-0.1698,0.4119,0.0313,
12.6983,0.4431,-0.3287,-0.1637,0.6,-0.1972,-0.0982,0.4015,0.0324,
12.7155,0.4375,-0.3302,-0.0855,0.6,-0.1981,-0.0513,0.3879,0.0327,
12.7382,0.4299,-0.3321,-0.0624,0.6,-0.1993,-0.0375,0.3778,0.0331,
12.7552,0.4243,-0.3328,-0.0206,0.6,-0.1997,-0.0124,0.3646,0.0332,
12.7778,0.4167,-0.3328,0.1059,0.6,-0.1997,0.0635,0.3548,0.0332,
12.7948,0.4111,-0.3292,-0.0023,0.6,-0.1975,-0.0014,0.342,0.0325,
12.8179,0.4035,-0.3342,-0.0658,0.6,-0.2005,-0.0395,0.3326,0.0335,
12.8344,0.3979,-0.3328,0.4373,0.6,-0.1997,0.2624,0.3202,0.0332,
12.8577,0.3903,-0.3144,0.4976,0.6,-0.1887,0.2985,0.311,0.0297,
12.8762,0.3847,-0.3106,0.1083,0.6,-0.1863,0.065,0.302,0.0289,
12.8941,0.379,-0.3104,0.3282,0.6,-0.1863,0.1969,0.2902,0.0289,
12.9189,0.3715,-0.2944,0.4758,0.6,-0.1767,0.2855,0.2814,0.026,
12.9388,0.3658,-0.2883,0.3476,0.6,-0.173,0.2085,0.2728,0.0249,
12.9581,0.3602,-0.2808,0.4848,0.6,-0.1685,0.2909,0.2644,0.0237,
12.9791,0.3545,-0.2686,0.6052,0.6,-0.1611,0.3631,0.2588,0.0216,
12.9934,0.3507,-0.2596,0.6563,0.6,-0.1557,0.3938,0.2506,0.0202,
13.0155,0.3451,-0.2445,0.6846,0.6,-0.1467,0.4108,0.2425,0.0179,
13.0397,0.3394,-0.2279,0.7239,0.6,-0.1367,0.4344,0.2371,0.0156,
13.0565,0.3357,-0.2151,0.6765,0.6,-0.1291,0.4059,0.2319,0.0139,
13.0746,0.3319,-0.2044,0.6725,0.6,-0.1227,0.4035,0.2267,0.0125,
13.0937,0.3281,-0.19,0.8722,0.6,-0.114,0.5233,0.2215,0.0108,
13.1147,0.3243,-0.1692,0.9548,0.6,-0.1015,0.5729,0.2164,0.0086,
13.1382,0.3206,-0.1476,0.8364,0.6,-0.0885,0.5018,0.2139,0.0065,
13.152,0.3187,-0.1372,0.9128,0.6,-0.0823,0.5477,0.2114,0.0056,
13.1659,0.3168,-0.1223,1.0786,0.6,-0.0734,0.6472,0.2089,0.0045,
13.1835,0.3149,-0.1032,1.0556,0.6,-0.0619,0.6333,0.2064,0.0032,
13.2028,0.313,-0.0834,1.5525,0.6,-0.05,0.9315,0.2039,0.0021,
13.2306,0.3111,-0.0256,1.3066,0.6,-0.0153,0.7839,0.2064,0.0002,
13.3409,0.313,0.0333,0.6189,0.6,0.02,0.3714,0.2089,0.0003,
13.3794,0.3149,0.0604,0.6283,0.6,0.0362,0.377,0.2114,0.0011,
13.406,0.3168,0.0751,0.573,0.6,0.0451,0.3438,0.2139,0.0017,
13.4301,0.3187,0.0894,0.5835,0.6,0.0537,0.3501,0.2164,0.0024,
13.4491,0.3206,0.1003,0.4138,0.6,0.0602,0.2483,0.2189,0.003,
13.468,0.3225,0.1051,0.4776,0.6,0.0631,0.2866,0.2215,0.0033,
13.4844,0.3243,0.1166,0.5763,0.6,0.0699,0.3458,0.2267,0.0041,
13.5152,0.3281,0.1305,0.6206,0.6,0.0783,0.3723,0.2293,0.0051,
13.529,0.33,0.1414,0.4636,0.6,0.0848,0.2782,0.2345,0.006,
13.5552,0.3338,0.145,0.2443,0.6,0.087,0.1466,0.2371,0.0063,
13.5683,0.3357,0.1496,0.4006,0.6,0.0898,0.2403,0.2425,0.0067,
13.5923,0.3394,0.1604,0.464,0.6,0.0963,0.2784,0.2479,0.0077,
13.6151,0.3432,0.1713,0.3779,0.6,0.1028,0.2268,0.2533,0.0088,
13.6367,0.347,0.1773,0.2645,0.6,0.1064,0.1587,0.2588,0.0094,
13.6574,0.3507,0.1825,0.3119,0.6,0.1095,0.1871,0.2644,0.01,
13.6778,0.3545,0.1901,0.3342,0.6,0.114,0.2005,0.27,0.0108,
13.6974,0.3583,0.1959,0.187,0.6,0.1175,0.1122,0.2757,0.0115,
13.7166,0.3621,0.1974,0.1534,0.6,0.1184,0.0921,0.2814,0.0117,
13.7354,0.3658,0.2017,0.2774,0.6,0.121,0.1664,0.2872,0.0122,
13.7538,0.3696,0.2077,0.2619,0.6,0.1246,0.1572,0.2931,0.0129,
13.772,0.3734,0.2113,0.1657,0.6,0.1268,0.0994,0.302,0.0134,
13.7982,0.379,0.2148,0.1321,0.6,0.1289,0.0793,0.308,0.0138,
13.8158,0.3828,0.2171,0.0567,0.6,0.1303,0.034,0.314,0.0141,
13.8332,0.3866,0.2168,-0.1162,0.6,0.1301,-0.0697,0.3202,0.0141,
13.8504,0.3903,0.2131,-0.065,0.6,0.1279,-0.039,0.3294,0.0136,
13.8774,0.396,0.2154,0.268,0.6,0.1292,0.1608,0.3357,0.0139,
13.8947,0.3998,0.2232,0.1748,0.6,0.1339,0.1049,0.3452,0.0149,
13.9194,0.4054,0.2207,-0.2201,0.6,0.1324,-0.1321,0.3516,0.0146,
13.9371,0.4092,0.2147,-0.2994,0.6,0.1288,-0.1797,0.3581,0.0138,
13.9548,0.413,0.2101,-0.1577,0.6,0.1261,-0.0946,0.3646,0.0132,
13.9728,0.4167,0.2091,-0.039,0.6,0.1255,-0.0234,0.3745,0.0131,
13.9996,0.4224,0.2085,-0.2531,0.6,0.1251,-0.1519,0.3812,0.013,
14.0182,0.4262,0.1995,-0.3919,0.6,0.1197,-0.2352,0.3879,0.0119,
14.0372,0.4299,0.1938,-0.2211,0.6,0.1163,-0.1326,0.3947,0.0113,
14.0569,0.4337,0.191,-0.2104,0.6,0.1146,-0.1262,0.4015,0.0109,
14.077,0.4375,0.1854,-0.3881,0.6,0.1113,-0.2329,0.4084,0.0103,
14.0979,0.4413,0.175,-0.4374,0.6,0.105,-0.2625,0.4153,0.0092,
14.1199,0.445,0.1667,-0.4712,0.6,0.1,-0.2827,0.4188,0.0083,
14.1314,0.4469,0.1602,-0.4173,0.6,0.0961,-0.2504,0.4259,0.0077,
14.1559,0.4507,0.1536,-0.5867,0.6,0.0921,-0.352,0.4294,0.0071,
14.1684,0.4526,0.1423,-0.7423,0.6,0.0854,-0.4454,0.4365,0.0061,
14.1963,0.4563,0.1261,-0.5104,0.6,0.0756,-0.3063,0.4401,0.0048,
14.2122,0.4582,0.1191,-0.4639,0.6,0.0715,-0.2783,0.4437,0.0043,
14.2282,0.4601,0.1113,-0.588,0.6,0.0668,-0.3528,0.4473,0.0037,
14.2465,0.462,0.0987,-0.6053,0.6,0.0592,-0.3632,0.4509,0.0029,
14.2668,0.4639,0.0881,-0.585,0.6,0.0529,-0.351,0.4546,0.0023,
14.2898,0.4658,0.0732,-0.6645,0.6,0.0439,-0.3987,0.4582,0.0016,
14.3196,0.4677,0.0529,-0.8219,0.6,0.0317,-0.4931,0.4619,0.0008,
14.3624,0.4695,0.0117,-0.6911,0.6,0.007,-0.4146,0.4582,0,
14.4587,0.4677,-0.0287,-0.3937,0.6,-0.0172,-0.2362,0.4546,0.0002,
14.5079,0.4658,-0.0468,-0.4108,0.6,-0.0281,-0.2465,0.4509,0.0007,
14.5425,0.4639,-0.0625,-0.4501,0.6,-0.0375,-0.2701,0.4473,0.0012,
14.5696,0.462,-0.0746,-0.4024,0.6,-0.0448,-0.2414,0.4437,0.0017,
14.5936,0.4601,-0.0832,-0.4108,0.6,-0.0499,-0.2465,0.4401,0.0021,
14.6154,0.4582,-0.0933,-0.318,0.6,-0.056,-0.1908,0.4365,0.0026,
14.6345,0.4563,-0.0966,-0.2999,0.6,-0.058,-0.18,0.433,0.0028,
14.6537,0.4545,-0.1048,-0.4483,0.6,-0.0629,-0.269,0.4294,0.0033,
14.6701,0.4526,-0.1125,-0.3554,0.6,-0.0675,-0.2133,0.4259,0.0038,
14.6875,0.4507,-0.1167,-0.2988,0.6,-0.07,-0.1793,0.4188,0.0041,
14.7181,0.4469,-0.1276,-0.3436,0.6,-0.0766,-0.2062,0.4153,0.0049,
14.7326,0.445,-0.1324,-0.2465,0.6,-0.0795,-0.1479,0.4119,0.0053,
14.7468,0.4431,-0.1347,-0.1341,0.6,-0.0808,-0.0805,0.4049,0.0054,
14.7741,0.4394,-0.1376,-0.259,0.6,-0.0826,-0.1554,0.4015,0.0057,
14.7877,0.4375,-0.1432,-0.3198,0.6,-0.0859,-0.1919,0.3947,0.0062,
14.8136,0.4337,-0.1491,-0.1099,0.6,-0.0894,-0.0659,0.3879,0.0067,
14.8387,0.4299,-0.1489,-0.0448,0.6,-0.0893,-0.0269,0.3845,0.0066,
14.851,0.4281,-0.1501,-0.1439,0.6,-0.0901,-0.0864,0.3778,0.0068,
14.8757,0.4243,-0.1548,-0.1074,0.6,-0.0929,-0.0645,0.3745,0.0072,
14.8879,0.4224,-0.1551,0.0162,0.6,-0.0931,0.0097,0.3679,0.0072,
14.9125,0.4186,-0.1537,-0.0108,0.6,-0.0922,-0.0065,0.3613,0.0071,
14.9367,0.4149,-0.1556,-0.1143,0.6,-0.0934,-0.0686,0.3581,0.0073,
14.9487,0.413,-0.1574,-0.04,0.6,-0.0944,-0.024,0.3516,0.0074,
14.973,0.4092,-0.1557,0.2146,0.6,-0.0934,0.1287,0.3452,0.0073,
14.9975,0.4054,-0.1469,0.384,0.6,-0.0881,0.2304,0.342,0.0065,
15.0112,0.4035,-0.1413,-0.1127,0.6,-0.0848,-0.0676,0.3357,0.006,
15.0369,0.3998,-0.1576,-0.2766,0.6,-0.0945,-0.1659,0.3326,0.0074,
15.048,0.3979,-0.1567,0.5162,0.6,-0.094,0.3097,0.3263,0.0074,
15.0747,0.3941,-0.1313,0.675,0.6,-0.0788,0.405,0.3232,0.0052,
15.0905,0.3922,-0.125,-0.0094,0.6,-0.075,-0.0056,0.3171,0.0047,
15.119,0.3885,-0.1369,0.17,0.6,-0.0821,0.102,0.314,0.0056,
15.1322,0.3866,-0.1269,0.7112,0.6,-0.0761,0.4267,0.311,0.0048,
15.1495,0.3847,-0.1154,0.5043,0.6,-0.0693,0.3026,0.308,0.004,
15.1652,0.3828,-0.11,0.4662,0.6,-0.066,0.2797,0.305,0.0036,
15.1844,0.3809,-0.0987,0.5248,0.6,-0.0592,0.3149,0.302,0.0029,
15.2037,0.379,-0.0898,0.5703,0.6,-0.0539,0.3422,0.299,0.0024,
15.2271,0.3771,-0.0739,0.5916,0.6,-0.0444,0.355,0.296,0.0016,
15.2541,0.3753,-0.0603,0.4678,0.6,-0.0362,0.2807,0.2931,0.0011,
15.2893,0.3734,-0.0451,0.5651,0.6,-0.0271,0.3391,0.2902,0.0006,
15.3417,0.3715,-0.0085,0.4604,0.6,-0.0051,0.2762,0.2931,0,
15.4402,0.3734,0.0134,0.1039,0.6,0.008,0.0623,0.296,0.0001,
15.6944,0.3753,0.0097,0.0144,0.6,0.0058,0.0087,0.299,0,
15.8463,0.3771,0.0163,0.0565,0.6,0.0098,0.0339,0.302,0.0001,
15.9382,0.379,0.0227,0.0681,0.6,0.0136,0.0408,0.305,0.0002,
16.0149,0.3809,0.0278,0.0551,0.6,0.0167,0.0331,0.308,0.0002,
16.0767,0.3828,0.0305,0.045,0.6,0.0183,0.027,0.311,0.0003,
16.1394,0.3847,0.0334,0.0308,0.6,0.0201,0.0185,0.314,0.0003,
16.1914,0.3866,0.0342,0.0102,0.6,0.0205,0.0061,0.3171,0.0003,
16.2512,0.3885,0.0345,-0.0068,0.6,0.0207,-0.0041,0.3202,0.0004,
16.2996,0.3903,0.0336,-0.0085,0.6,0.0201,-0.0051,0.3232,0.0003,
16.363,0.3922,0.0337,-0.0219,0.6,0.0202,-0.0131,0.3263,0.0003,
16.4137,0.3941,0.0314,-0.0474,0.6,0.0189,-0.0284,0.3294,0.0003,
16.4886,0.396,0.0277,-0.0618,0.6,0.0166,-0.0371,0.3326,0.0002,
16.552,0.3979,0.023,,0.6,0.0138,,0.3357,0.0002,
16.6702,0.3998,,,,,,,,
