Time  (s),Displacement  (m),Velocity (m/s),Acceleration  (m/s²),Car Mass  (kg),Momentum  (kg•m/s),Force (N),Potential Energy  (J),Kinetic Energy  (J),Sample ID
12.9314,0.4884,-0.1552,-0.0512,0.6,-0.0931,-0.0307,0.4918,0.0072,
12.9552,0.4846,-0.1617,-0.3158,0.6,-0.097,-0.1895,0.4842,0.0078,
12.9778,0.4809,-0.1698,-0.4616,0.6,-0.1019,-0.277,0.4767,0.0087,
12.9994,0.4771,-0.182,-0.4458,0.6,-0.1092,-0.2675,0.4693,0.0099,
13.0196,0.4733,-0.1886,-0.1708,0.6,-0.1132,-0.1025,0.4619,0.0107,
13.0397,0.4695,-0.1889,-0.135,0.6,-0.1133,-0.081,0.4546,0.0107,
13.0593,0.4658,-0.1939,-0.2872,0.6,-0.1163,-0.1723,0.4473,0.0113,
13.0784,0.462,-0.2,-0.1729,0.6,-0.12,-0.1037,0.4401,0.012,
13.0973,0.4582,-0.2005,-0.0889,0.6,-0.1203,-0.0533,0.433,0.0121,
13.1158,0.4545,-0.2033,-0.274,0.6,-0.122,-0.1644,0.4259,0.0124,
13.1342,0.4507,-0.2106,-0.2323,0.6,-0.1264,-0.1394,0.4188,0.0133,
13.1519,0.4469,-0.2118,-0.0805,0.6,-0.1271,-0.0483,0.4084,0.0135,
13.1787,0.4413,-0.2143,-0.1478,0.6,-0.1286,-0.0887,0.4015,0.0138,
13.196,0.4375,-0.2178,-0.0529,0.6,-0.1307,-0.0317,0.3947,0.0142,
13.2136,0.4337,-0.2161,0.0599,0.6,-0.1296,0.0359,0.3845,0.014,
13.2395,0.4281,-0.2155,0.0511,0.6,-0.1293,0.0307,0.3778,0.0139,
13.2572,0.4243,-0.2141,0.0901,0.6,-0.1285,0.0541,0.3712,0.0137,
13.275,0.4205,-0.2123,0.1756,0.6,-0.1274,0.1053,0.3646,0.0135,
13.293,0.4167,-0.2078,0.241,0.6,-0.1247,0.1446,0.3581,0.0129,
13.3111,0.413,-0.2036,0.1908,0.6,-0.1222,0.1145,0.3484,0.0124,
13.3392,0.4073,-0.1994,0.2938,0.6,-0.1196,0.1763,0.342,0.0119,
13.3586,0.4035,-0.1909,0.3623,0.6,-0.1145,0.2174,0.3357,0.0109,
13.3785,0.3998,-0.1852,0.2452,0.6,-0.1111,0.1471,0.3294,0.0103,
13.3991,0.396,-0.181,0.429,0.6,-0.1086,0.2574,0.3263,0.0098,
13.4098,0.3941,-0.174,0.567,0.6,-0.1044,0.3402,0.3202,0.0091,
13.4321,0.3903,-0.1633,0.396,0.6,-0.098,0.2376,0.314,0.008,
13.4558,0.3866,-0.1559,0.5414,0.6,-0.0936,0.3248,0.311,0.0073,
13.468,0.3847,-0.1465,0.6993,0.6,-0.0879,0.4196,0.305,0.0064,
13.4957,0.3809,-0.1291,0.8077,0.6,-0.0775,0.4846,0.302,0.005,
13.5114,0.379,-0.1136,0.907,0.6,-0.0681,0.5442,0.299,0.0039,
13.5293,0.3771,-0.0988,0.8474,0.6,-0.0593,0.5085,0.296,0.0029,
13.549,0.3753,-0.0817,0.7692,0.6,-0.049,0.4615,0.2931,0.002,
13.5754,0.3734,-0.064,0.9739,0.6,-0.0384,0.5843,0.2902,0.0012,
13.6093,0.3715,-0.0207,0.803,0.6,-0.0124,0.4818,0.2931,0.0001,
13.7395,0.3734,0.0221,0.2563,0.6,0.0133,0.1538,0.296,0.0001,
13.8037,0.3753,0.0339,0.2281,0.6,0.0204,0.1368,0.299,0.0003,
13.8507,0.3771,0.0467,0.2927,0.6,0.028,0.1756,0.302,0.0007,
13.8852,0.379,0.0575,0.2606,0.6,0.0345,0.1564,0.305,0.001,
13.9169,0.3809,0.0641,0.2408,0.6,0.0385,0.1445,0.308,0.0012,
13.9447,0.3828,0.0717,0.2335,0.6,0.043,0.1401,0.311,0.0015,
13.97,0.3847,0.0766,0.1894,0.6,0.046,0.1137,0.314,0.0018,
13.9943,0.3866,0.0811,0.1324,0.6,0.0487,0.0794,0.3171,0.002,
14.0169,0.3885,0.0829,0.1126,0.6,0.0498,0.0675,0.3202,0.0021,
14.0389,0.3903,0.0861,0.1989,0.6,0.0517,0.1194,0.3232,0.0022,
14.0599,0.3922,0.0914,0.2039,0.6,0.0548,0.1223,0.3263,0.0025,
14.0805,0.3941,0.0946,0.107,0.6,0.0568,0.0642,0.3326,0.0027,
14.1197,0.3979,0.0969,0.111,0.6,0.0582,0.0666,0.3357,0.0028,
14.1393,0.3998,0.1001,0.0382,0.6,0.0601,0.0229,0.3389,0.003,
14.1577,0.4017,0.0985,-0.0122,0.6,0.0591,-0.0073,0.342,0.0029,
14.1769,0.4035,0.0997,0.1174,0.6,0.0598,0.0704,0.3452,0.003,
14.1949,0.4054,0.1028,0.0861,0.6,0.0617,0.0517,0.3484,0.0032,
14.2139,0.4073,0.1028,0.0306,0.6,0.0617,0.0183,0.3516,0.0032,
14.2319,0.4092,0.1039,-0.0017,0.6,0.0623,-0.001,0.3548,0.0032,
14.2505,0.4111,0.1027,-0.0105,0.6,0.0616,-0.0063,0.3581,0.0032,
14.2689,0.413,0.1035,-0.1012,0.6,0.0621,-0.0607,0.3613,0.0032,
14.2872,0.4149,0.099,-0.1151,0.6,0.0594,-0.0691,0.3646,0.0029,
14.3063,0.4167,0.0993,-0.0004,0.6,0.0596,-0.0002,0.3679,0.003,
14.3245,0.4186,0.099,-0.0353,0.6,0.0594,-0.0212,0.3712,0.0029,
14.3448,0.4205,0.0979,-0.0701,0.6,0.0587,-0.0421,0.3745,0.0029,
14.3634,0.4224,0.0963,-0.1454,0.6,0.0578,-0.0872,0.3778,0.0028,
14.3844,0.4243,0.092,-0.1516,0.6,0.0552,-0.091,0.3812,0.0025,
14.4047,0.4262,0.09,-0.2243,0.6,0.054,-0.1346,0.3845,0.0024,
14.4267,0.4281,0.0823,-0.2467,0.6,0.0494,-0.148,0.3879,0.002,
14.4497,0.4299,0.079,-0.1432,0.6,0.0474,-0.0859,0.3913,0.0019,
14.4735,0.4318,0.0756,-0.1767,0.6,0.0454,-0.106,0.3947,0.0017,
14.5001,0.4337,0.07,-0.2533,0.6,0.042,-0.152,0.3981,0.0015,
14.5278,0.4356,0.0618,-0.2929,0.6,0.0371,-0.1758,0.4015,0.0011,
14.5623,0.4375,0.0518,-0.2958,0.6,0.0311,-0.1775,0.4049,0.0008,
14.6014,0.4394,0.04,-0.398,0.6,0.024,-0.2388,0.4084,0.0005,
14.6619,0.4413,0.0101,-0.3142,0.6,0.0061,-0.1885,0.4049,0,
14.8319,0.4394,-0.0127,-0.0862,0.6,-0.0076,-0.0517,0.4015,0,
14.9652,0.4375,-0.0178,-0.0427,0.6,-0.0107,-0.0256,0.3981,0.0001,
15.0544,0.4356,-0.022,-0.0379,0.6,-0.0132,-0.0227,0.3947,0.0001,
15.1382,0.4337,-0.0244,-0.0219,0.6,-0.0146,-0.0131,0.3913,0.0002,
15.2112,0.4318,-0.0255,0.0004,0.6,-0.0153,0.0002,0.3879,0.0002,
15.287,0.4299,-0.0243,0.021,0.6,-0.0146,0.0126,0.3845,0.0002,
15.3635,0.4281,-0.0223,0.0374,0.6,-0.0134,0.0224,0.3812,0.0001,
15.454,0.4262,-0.0179,,0.6,-0.0108,,0.3778,0.0001,
15.5816,0.4243,,,,,,,,
